Date,Sales,Expenses,Region,Customer_Satisfaction_Score,Website_Visits,Ad_Spend,Product_Category,Profit
02-12-2023 20:00,3126,840,East,72,1685,274,Clothing,2286
02-12-2023 21:00,2681,1780,West,52,535,154,Groceries,901
02-12-2023 22:00,1622,599,South,68,1527,878,Electronics,1023
02-12-2023 23:00,4841,2586,South,50,912,410,Electronics,2255
03-12-2023 00:00,4676,2810,West,73,1610,253,Groceries,1866
03-12-2023 01:00,3572,649,West,98,982,996,Clothing,2923
03-12-2023 02:00,3819,2156,North,60,1411,599,Electronics,1663
03-12-2023 03:00,1937,1853,West,79,1102,600,Groceries,84
03-12-2023 04:00,4692,1643,South,99,1581,289,Clothing,3049
03-12-2023 05:00,4401,2107,South,60,1663,605,Clothing,2294
03-12-2023 06:00,4260,2766,East,88,671,248,Furniture,1494
03-12-2023 07:00,2118,2337,North,50,759,107,Electronics,-219
03-12-2023 08:00,1616,743,East,61,524,759,Groceries,873
03-12-2023 09:00,2031,1086,North,53,697,784,Electronics,945
03-12-2023 10:00,1066,2737,East,74,1078,692,Clothing,-1671
03-12-2023 11:00,4567,1355,North,57,922,690,Furniture,3212
03-12-2023 12:00,1190,2646,West,64,1641,568,Electronics,-1456
03-12-2023 13:00,4437,2535,South,92,1291,420,Groceries,1902
03-12-2023 14:00,3815,1329,West,79,505,671,Electronics,2486
03-12-2023 15:00,1520,1886,North,89,1620,550,Clothing,-366
03-12-2023 16:00,1989,2216,North,81,571,706,Furniture,-227
03-12-2023 17:00,2140,2187,East,93,1428,923,Electronics,-47
03-12-2023 18:00,3314,555,North,84,931,227,Clothing,2759
03-12-2023 19:00,2634,2225,West,70,1462,733,Clothing,409
03-12-2023 20:00,3532,2453,North,80,879,386,Furniture,1079
03-12-2023 21:00,4580,1545,North,85,1049,952,Clothing,3035
03-12-2023 22:00,4369,684,East,76,1307,186,Electronics,3685
03-12-2023 23:00,4980,1021,North,93,555,993,Groceries,3959
04-12-2023 00:00,2187,2101,East,57,1114,180,Furniture,86
04-12-2023 01:00,1375,2811,South,72,1626,633,Clothing,-1436
04-12-2023 02:00,1652,1748,East,72,715,351,Electronics,-96
04-12-2023 03:00,4339,2158,North,91,520,289,Furniture,2181
04-12-2023 04:00,1548,1561,South,82,709,923,Clothing,-13
04-12-2023 05:00,2097,1502,North,62,790,697,Electronics,595
04-12-2023 06:00,4579,2670,East,88,1214,583,Clothing,1909
04-12-2023 07:00,1072,2848,West,84,1334,478,Electronics,-1776
04-12-2023 08:00,3355,2517,South,65,687,555,Clothing,838
04-12-2023 09:00,1198,2428,West,61,1674,978,Furniture,-1230
04-12-2023 10:00,4201,893,West,80,690,107,Furniture,3308
04-12-2023 11:00,2781,2117,South,54,906,417,Furniture,664
04-12-2023 12:00,4895,1160,West,99,713,433,Clothing,3735
04-12-2023 13:00,1571,1928,West,89,1053,329,Clothing,-357
04-12-2023 14:00,1790,1654,West,93,1459,763,Furniture,136
04-12-2023 15:00,2638,568,West,74,1717,607,Furniture,2070
04-12-2023 16:00,2831,819,South,70,1773,889,Groceries,2012
04-12-2023 17:00,2855,2724,North,52,1092,626,Electronics,131
04-12-2023 18:00,2510,1083,West,97,540,574,Groceries,1427
04-12-2023 19:00,4924,2364,South,59,869,505,Electronics,2560
04-12-2023 20:00,2174,1683,South,72,519,386,Clothing,491
04-12-2023 21:00,4740,1081,South,66,1532,859,Electronics,3659
04-12-2023 22:00,4277,2267,South,91,1324,866,Electronics,2010
04-12-2023 23:00,1178,2056,East,84,1726,545,Clothing,-878
05-12-2023 00:00,3244,2298,North,74,517,442,Clothing,946
05-12-2023 01:00,1734,610,North,51,1247,424,Clothing,1124
05-12-2023 02:00,3136,1498,West,76,818,976,Furniture,1638
05-12-2023 03:00,1798,1257,South,95,1360,266,Furniture,541
05-12-2023 04:00,4505,782,East,58,1467,692,Electronics,3723
05-12-2023 05:00,1787,2242,South,98,1805,395,Clothing,-455
05-12-2023 06:00,3795,2741,West,53,1999,680,Furniture,1054
05-12-2023 07:00,4254,1570,North,75,751,282,Clothing,2684
05-12-2023 08:00,1208,2889,West,81,839,938,Electronics,-1681
05-12-2023 09:00,1492,1893,West,78,1250,675,Furniture,-401
05-12-2023 10:00,4201,1300,West,71,1467,875,Furniture,2901
05-12-2023 11:00,3712,630,West,96,961,938,Groceries,3082
05-12-2023 12:00,4084,1793,West,62,1130,185,Electronics,2291
05-12-2023 13:00,2657,2463,West,72,900,655,Furniture,194
05-12-2023 14:00,3918,560,West,80,870,905,Electronics,3358
05-12-2023 15:00,1731,2711,North,90,781,984,Electronics,-980
05-12-2023 16:00,2129,2048,North,85,889,248,Clothing,81
05-12-2023 17:00,4446,771,South,89,836,871,Electronics,3675
05-12-2023 18:00,2605,2281,South,80,1868,922,Groceries,324
05-12-2023 19:00,4778,2680,East,64,772,960,Furniture,2098
05-12-2023 20:00,3745,1767,East,63,1776,158,Electronics,1978
05-12-2023 21:00,4170,1957,North,84,1519,705,Electronics,2213
05-12-2023 22:00,1593,537,North,73,1139,934,Clothing,1056
05-12-2023 23:00,4658,2394,East,79,1897,104,Clothing,2264
06-12-2023 00:00,3933,1842,North,79,1317,182,Groceries,2091
06-12-2023 01:00,3899,973,East,76,505,939,Electronics,2926
06-12-2023 02:00,2215,558,South,98,1937,482,Electronics,1657
06-12-2023 03:00,1324,2463,North,89,1085,648,Electronics,-1139
06-12-2023 04:00,1978,2418,North,63,1579,578,Electronics,-440
06-12-2023 05:00,2749,1403,East,94,1921,126,Furniture,1346
06-12-2023 06:00,2850,882,West,96,1321,624,Electronics,1968
06-12-2023 07:00,4003,1911,West,60,737,676,Electronics,2092
06-12-2023 08:00,2490,584,South,96,989,513,Furniture,1906
06-12-2023 09:00,1893,2033,North,93,1545,814,Clothing,-140
06-12-2023 10:00,2390,2840,North,75,940,279,Groceries,-450
06-12-2023 11:00,4389,1590,East,70,1564,908,Electronics,2799
06-12-2023 12:00,1143,628,West,58,1357,563,Furniture,515
06-12-2023 13:00,1383,2576,West,96,757,882,Electronics,-1193
06-12-2023 14:00,3263,2068,South,50,1974,626,Clothing,1195
06-12-2023 15:00,4432,1191,West,93,547,100,Furniture,3241
06-12-2023 16:00,3371,2460,West,55,1002,370,Furniture,911
06-12-2023 17:00,4086,632,West,50,638,583,Furniture,3454
06-12-2023 18:00,1216,1708,East,71,1725,147,Electronics,-492
06-12-2023 19:00,2515,1145,West,62,1008,793,Clothing,1370
06-12-2023 20:00,3998,2112,South,87,1153,282,Groceries,1886
06-12-2023 21:00,4618,1015,West,98,1809,939,Furniture,3603
06-12-2023 22:00,3230,2545,South,94,1756,472,Electronics,685
06-12-2023 23:00,3317,2363,East,90,1839,825,Groceries,954
07-12-2023 00:00,3992,2712,East,89,960,638,Furniture,1280
07-12-2023 01:00,2490,1432,South,80,1169,606,Electronics,1058
07-12-2023 02:00,3917,2163,East,64,1844,837,Groceries,1754
07-12-2023 03:00,2635,1056,North,99,1698,769,Groceries,1579
07-12-2023 04:00,4590,2171,North,51,1562,605,Furniture,2419
07-12-2023 05:00,4613,1492,North,80,932,671,Electronics,3121
07-12-2023 06:00,3514,2128,North,75,984,165,Groceries,1386
07-12-2023 07:00,3352,2191,North,51,1581,785,Clothing,1161
07-12-2023 08:00,2167,1256,East,60,995,151,Clothing,911
07-12-2023 09:00,1110,1604,South,82,1374,569,Groceries,-494
07-12-2023 10:00,2013,1770,East,67,1100,342,Furniture,243
07-12-2023 11:00,1231,1148,West,70,1657,436,Furniture,83
07-12-2023 12:00,2714,1909,North,80,1154,902,Furniture,805
07-12-2023 13:00,4655,1491,North,75,1106,855,Groceries,3164
07-12-2023 14:00,4793,1830,East,79,655,220,Furniture,2963
07-12-2023 15:00,2755,1127,West,88,700,653,Furniture,1628
07-12-2023 16:00,4663,2554,East,70,1521,795,Clothing,2109
07-12-2023 17:00,4571,2449,South,98,998,144,Electronics,2122
07-12-2023 18:00,3642,1453,North,65,1925,151,Clothing,2189
07-12-2023 19:00,2577,2342,East,56,987,250,Groceries,235
07-12-2023 20:00,2296,2620,South,71,659,512,Clothing,-324
07-12-2023 21:00,4774,509,North,56,1734,640,Electronics,4265
07-12-2023 22:00,3220,2096,North,51,1976,668,Clothing,1124
07-12-2023 23:00,1972,621,North,86,1593,597,Furniture,1351
08-12-2023 00:00,2030,1186,West,63,1330,886,Electronics,844
08-12-2023 01:00,4226,2509,East,57,1471,308,Groceries,1717
08-12-2023 02:00,4593,940,North,78,1837,107,Clothing,3653
08-12-2023 03:00,3593,1090,North,93,930,490,Clothing,2503
08-12-2023 04:00,3595,1868,South,56,1905,346,Furniture,1727
08-12-2023 05:00,4992,2489,East,87,1690,494,Electronics,2503
08-12-2023 06:00,1517,1861,South,94,1914,806,Furniture,-344
08-12-2023 07:00,4991,1707,East,71,1842,933,Clothing,3284
08-12-2023 08:00,1913,2614,North,93,616,438,Clothing,-701
08-12-2023 09:00,3262,2564,West,66,1196,511,Electronics,698
08-12-2023 10:00,3181,1906,South,65,702,639,Clothing,1275
08-12-2023 11:00,3332,2915,West,82,1685,444,Electronics,417
08-12-2023 12:00,4197,1839,West,88,1461,942,Groceries,2358
08-12-2023 13:00,2944,2020,West,84,961,395,Clothing,924
08-12-2023 14:00,2462,2076,East,87,1443,334,Electronics,386
08-12-2023 15:00,2872,1407,East,81,1199,741,Electronics,1465
08-12-2023 16:00,3733,614,West,52,700,687,Furniture,3119
08-12-2023 17:00,4223,2647,North,52,1754,544,Clothing,1576
08-12-2023 18:00,3378,2985,North,57,1015,332,Furniture,393
08-12-2023 19:00,4609,1868,West,95,1729,841,Electronics,2741
08-12-2023 20:00,4454,2896,South,80,1854,943,Groceries,1558
08-12-2023 21:00,4186,638,South,58,1105,981,Groceries,3548
08-12-2023 22:00,3941,1327,East,54,1243,962,Clothing,2614
08-12-2023 23:00,4553,2871,South,77,1374,409,Groceries,1682
09-12-2023 00:00,2307,1345,North,64,846,800,Clothing,962
09-12-2023 01:00,1898,2841,West,98,848,577,Clothing,-943
09-12-2023 02:00,2098,2480,South,76,1683,613,Electronics,-382
09-12-2023 03:00,2189,2052,West,91,1775,435,Electronics,137
09-12-2023 04:00,2212,1815,South,80,1745,676,Electronics,397
09-12-2023 05:00,3125,573,East,89,1357,151,Furniture,2552
09-12-2023 06:00,3994,983,North,67,893,645,Electronics,3011
09-12-2023 07:00,4673,515,East,87,1919,400,Clothing,4158
09-12-2023 08:00,1687,2049,West,98,1493,851,Electronics,-362
09-12-2023 09:00,3068,1859,North,53,1477,740,Furniture,1209
09-12-2023 10:00,1565,2396,North,70,666,342,Electronics,-831
09-12-2023 11:00,2207,1650,East,96,1475,455,Groceries,557
09-12-2023 12:00,2894,628,South,91,951,919,Clothing,2266
09-12-2023 13:00,4293,1010,East,72,1661,934,Groceries,3283
09-12-2023 14:00,1826,922,West,94,1359,709,Groceries,904
09-12-2023 15:00,2351,2932,South,71,709,687,Furniture,-581
09-12-2023 16:00,3226,2406,East,50,1267,923,Groceries,820
09-12-2023 17:00,2811,731,East,74,713,541,Electronics,2080
09-12-2023 18:00,4183,1458,South,90,1883,976,Clothing,2725
09-12-2023 19:00,4807,1324,South,77,1758,830,Groceries,3483
09-12-2023 20:00,4797,564,South,86,1472,917,Groceries,4233
09-12-2023 21:00,2082,1332,East,60,1920,712,Clothing,750
09-12-2023 22:00,2350,1114,South,71,803,218,Electronics,1236
09-12-2023 23:00,3952,2528,South,74,1632,508,Groceries,1424
10-12-2023 00:00,2644,1300,South,70,1356,751,Clothing,1344
10-12-2023 01:00,4968,2467,North,85,1360,470,Electronics,2501
10-12-2023 02:00,3716,777,West,69,1307,836,Electronics,2939
10-12-2023 03:00,1190,2513,South,65,1913,866,Electronics,-1323
10-12-2023 04:00,2223,2217,West,77,619,172,Furniture,6
10-12-2023 05:00,2335,2913,South,78,1733,548,Electronics,-578
10-12-2023 06:00,1707,1738,South,99,926,923,Electronics,-31
10-12-2023 07:00,4106,2986,North,75,1444,917,Clothing,1120
10-12-2023 08:00,1378,927,North,89,829,570,Furniture,451
10-12-2023 09:00,1386,2943,South,51,1749,255,Electronics,-1557
10-12-2023 10:00,4829,2024,South,98,1134,870,Groceries,2805
10-12-2023 11:00,3284,1986,South,59,1670,675,Furniture,1298
10-12-2023 12:00,1615,1085,West,62,1863,409,Clothing,530
10-12-2023 13:00,2542,874,South,64,1063,135,Furniture,1668
10-12-2023 14:00,3330,2023,West,58,679,347,Groceries,1307
10-12-2023 15:00,3048,592,North,76,789,527,Furniture,2456
10-12-2023 16:00,2754,2100,West,57,686,143,Groceries,654
10-12-2023 17:00,1463,2868,South,55,985,552,Electronics,-1405
10-12-2023 18:00,4301,1413,North,85,1860,218,Electronics,2888
10-12-2023 19:00,1966,1845,East,99,1631,448,Furniture,121
10-12-2023 20:00,1171,2340,North,73,1649,792,Furniture,-1169
10-12-2023 21:00,4158,1801,East,52,1272,487,Clothing,2357
10-12-2023 22:00,4624,2121,West,75,1557,169,Clothing,2503
10-12-2023 23:00,2146,2061,North,85,1961,969,Groceries,85
11-12-2023 00:00,1842,2253,North,70,1799,553,Electronics,-411
11-12-2023 01:00,2321,1916,North,62,681,366,Furniture,405
11-12-2023 02:00,2908,594,West,60,1762,830,Electronics,2314
11-12-2023 03:00,1689,2279,South,57,1871,537,Furniture,-590
11-12-2023 04:00,3622,1458,West,95,645,465,Groceries,2164
11-12-2023 05:00,2507,1630,North,95,1567,801,Electronics,877
11-12-2023 06:00,3212,1913,South,97,998,867,Clothing,1299
11-12-2023 07:00,3024,2283,North,63,1302,286,Groceries,741
11-12-2023 08:00,2722,2618,North,82,1818,326,Electronics,104
11-12-2023 09:00,1382,1163,East,51,1030,160,Groceries,219
11-12-2023 10:00,3256,1468,North,50,710,267,Furniture,1788
11-12-2023 11:00,4810,2915,West,60,1392,231,Electronics,1895
11-12-2023 12:00,4503,2598,West,55,1925,254,Electronics,1905
11-12-2023 13:00,2412,1666,West,81,1754,883,Electronics,746
11-12-2023 14:00,2583,2071,South,64,1862,821,Clothing,512
11-12-2023 15:00,3271,2023,East,61,504,106,Groceries,1248
11-12-2023 16:00,3050,1487,East,86,810,622,Clothing,1563
11-12-2023 17:00,1371,2807,North,78,661,811,Clothing,-1436
11-12-2023 18:00,2710,1725,North,93,715,350,Groceries,985
11-12-2023 19:00,2469,1708,East,71,1285,675,Groceries,761
11-12-2023 20:00,1610,2705,South,95,1335,791,Electronics,-1095
11-12-2023 21:00,1115,598,West,63,1694,739,Electronics,517
11-12-2023 22:00,4341,2788,North,68,751,361,Groceries,1553
11-12-2023 23:00,1446,2014,East,54,1561,219,Electronics,-568
12-12-2023 00:00,2391,701,South,84,727,147,Furniture,1690
12-12-2023 01:00,4324,1133,West,74,1408,168,Electronics,3191
12-12-2023 02:00,2340,1245,North,99,1801,988,Groceries,1095
12-12-2023 03:00,1414,989,West,87,784,361,Clothing,425
12-12-2023 04:00,4166,1078,West,58,1148,841,Groceries,3088
12-12-2023 05:00,2808,772,East,56,865,863,Groceries,2036
12-12-2023 06:00,3939,1742,East,67,1591,544,Clothing,2197
12-12-2023 07:00,2047,1285,West,51,1627,578,Furniture,762
12-12-2023 08:00,4699,952,West,59,1924,330,Electronics,3747
12-12-2023 09:00,3710,1675,North,93,1769,323,Furniture,2035
12-12-2023 10:00,2873,2894,South,51,691,556,Clothing,-21
12-12-2023 11:00,2073,1315,South,94,1143,818,Furniture,758
12-12-2023 12:00,4573,913,West,57,1819,952,Clothing,3660
12-12-2023 13:00,1717,2050,East,56,1667,465,Groceries,-333
12-12-2023 14:00,4569,930,South,84,1406,127,Furniture,3639
12-12-2023 15:00,2358,2926,West,72,1230,976,Electronics,-568
12-12-2023 16:00,4150,1394,East,57,525,830,Electronics,2756
12-12-2023 17:00,2605,2975,North,70,1774,948,Clothing,-370
12-12-2023 18:00,4098,2446,South,82,1211,200,Groceries,1652
12-12-2023 19:00,3318,1607,North,96,1114,157,Furniture,1711
12-12-2023 20:00,1561,691,East,50,692,123,Furniture,870
12-12-2023 21:00,3851,540,West,61,880,514,Clothing,3311
12-12-2023 22:00,3294,2387,North,60,1525,326,Furniture,907
12-12-2023 23:00,4847,2359,West,97,1568,268,Electronics,2488
13-12-2023 00:00,4662,2296,South,79,1438,588,Electronics,2366
13-12-2023 01:00,1386,1832,North,53,502,345,Furniture,-446
13-12-2023 02:00,1701,635,South,83,1429,935,Furniture,1066
13-12-2023 03:00,3606,2313,South,72,1972,823,Groceries,1293
13-12-2023 04:00,1972,605,South,81,1658,462,Groceries,1367
13-12-2023 05:00,2384,1018,South,52,1814,564,Furniture,1366
13-12-2023 06:00,4937,2441,South,77,777,529,Furniture,2496
13-12-2023 07:00,1983,2065,East,53,675,877,Clothing,-82
13-12-2023 08:00,2511,625,North,99,781,520,Groceries,1886
13-12-2023 09:00,1351,2947,West,61,1643,120,Furniture,-1596
13-12-2023 10:00,2724,2626,West,73,1697,735,Clothing,98
13-12-2023 11:00,2951,888,East,82,1962,468,Groceries,2063
13-12-2023 12:00,2279,2058,West,52,958,563,Clothing,221
13-12-2023 13:00,4293,2224,West,53,1450,196,Furniture,2069
13-12-2023 14:00,2907,2621,West,79,840,749,Electronics,286
13-12-2023 15:00,1752,1528,North,55,1196,591,Electronics,224
13-12-2023 16:00,3828,2442,West,98,1225,949,Electronics,1386
13-12-2023 17:00,2024,581,North,79,620,452,Electronics,1443
13-12-2023 18:00,1545,2060,West,57,1074,704,Furniture,-515
13-12-2023 19:00,2469,1275,West,67,775,194,Electronics,1194
13-12-2023 20:00,1078,777,North,65,1468,123,Electronics,301
13-12-2023 21:00,2259,2378,East,55,1486,479,Furniture,-119
13-12-2023 22:00,3381,2771,West,73,528,495,Groceries,610
13-12-2023 23:00,1888,2107,South,77,1184,503,Groceries,-219
14-12-2023 00:00,4420,1105,South,81,1767,747,Groceries,3315
14-12-2023 01:00,4169,2566,East,74,820,945,Clothing,1603
14-12-2023 02:00,2105,1139,South,77,1142,232,Groceries,966
14-12-2023 03:00,3549,2289,North,70,851,153,Furniture,1260
14-12-2023 04:00,2990,2256,West,57,1031,391,Groceries,734
14-12-2023 05:00,2500,1866,West,85,1604,211,Clothing,634
14-12-2023 06:00,4998,2644,West,58,1816,521,Clothing,2354
14-12-2023 07:00,4775,674,West,89,793,230,Electronics,4101
14-12-2023 08:00,3812,1876,South,70,957,519,Furniture,1936
14-12-2023 09:00,1920,847,South,50,1246,377,Groceries,1073
14-12-2023 10:00,1549,500,South,53,1232,875,Groceries,1049
14-12-2023 11:00,3061,562,North,59,1583,993,Furniture,2499
14-12-2023 12:00,1391,2283,South,75,1042,689,Furniture,-892
14-12-2023 13:00,4418,725,South,89,879,874,Furniture,3693
14-12-2023 14:00,3357,2970,West,52,823,167,Furniture,387
14-12-2023 15:00,3433,1542,South,93,1585,673,Furniture,1891
14-12-2023 16:00,4280,2578,East,58,1444,502,Furniture,1702
14-12-2023 17:00,2380,1344,East,81,1669,974,Furniture,1036
14-12-2023 18:00,1973,523,West,52,1342,274,Clothing,1450
14-12-2023 19:00,4672,1734,South,53,861,379,Electronics,2938
14-12-2023 20:00,4639,2484,East,55,552,563,Groceries,2155
14-12-2023 21:00,4165,660,East,58,901,489,Clothing,3505
14-12-2023 22:00,4164,1778,North,75,1180,847,Clothing,2386
14-12-2023 23:00,1339,2094,West,51,1492,235,Groceries,-755
15-12-2023 00:00,3644,2661,East,51,1368,508,Clothing,983
15-12-2023 01:00,4516,2452,East,99,1206,323,Furniture,2064
15-12-2023 02:00,1756,2195,West,70,1972,700,Clothing,-439
15-12-2023 03:00,2045,1454,South,71,1606,718,Groceries,591
15-12-2023 04:00,3338,856,West,52,878,652,Electronics,2482
15-12-2023 05:00,4556,2716,North,84,1145,797,Groceries,1840
15-12-2023 06:00,4855,1468,North,99,1981,287,Electronics,3387
15-12-2023 07:00,3353,741,North,87,1432,977,Furniture,2612
15-12-2023 08:00,3681,638,East,82,580,486,Clothing,3043
15-12-2023 09:00,4199,2644,South,64,1230,108,Groceries,1555
15-12-2023 10:00,3672,646,North,60,1013,279,Groceries,3026
15-12-2023 11:00,1938,1580,West,59,1832,797,Electronics,358
15-12-2023 12:00,4344,1565,North,85,1420,543,Clothing,2779
15-12-2023 13:00,1847,1042,East,63,1262,693,Groceries,805
15-12-2023 14:00,1441,1191,North,51,993,788,Groceries,250
15-12-2023 15:00,3550,1525,South,94,1759,705,Clothing,2025
15-12-2023 16:00,1129,1661,North,97,1440,545,Furniture,-532
15-12-2023 17:00,4203,2140,South,93,1560,215,Electronics,2063
15-12-2023 18:00,1596,1229,South,86,1240,771,Groceries,367
15-12-2023 19:00,2958,2878,West,78,824,344,Clothing,80
15-12-2023 20:00,2505,903,South,84,1579,382,Furniture,1602
15-12-2023 21:00,1861,2439,East,69,1644,312,Groceries,-578
15-12-2023 22:00,4461,1650,East,70,813,763,Furniture,2811
15-12-2023 23:00,3640,2235,South,83,1734,777,Groceries,1405
16-12-2023 00:00,1998,1538,South,98,602,550,Groceries,460
16-12-2023 01:00,3372,2773,North,92,938,754,Furniture,599
16-12-2023 02:00,4140,1244,North,82,1316,124,Electronics,2896
16-12-2023 03:00,4731,818,West,68,1246,811,Furniture,3913
16-12-2023 04:00,3495,1742,North,57,537,332,Clothing,1753
16-12-2023 05:00,2551,1272,East,80,1312,615,Groceries,1279
16-12-2023 06:00,3866,2416,North,60,1937,387,Furniture,1450
16-12-2023 07:00,2640,2999,West,57,1747,784,Furniture,-359
16-12-2023 08:00,4236,1443,West,74,1516,283,Groceries,2793
16-12-2023 09:00,2511,2514,South,98,1816,350,Groceries,-3
16-12-2023 10:00,2736,1713,West,69,654,390,Furniture,1023
16-12-2023 11:00,3756,918,South,87,1555,897,Electronics,2838
16-12-2023 12:00,2449,1364,East,56,1757,458,Groceries,1085
16-12-2023 13:00,4768,1288,East,62,988,723,Furniture,3480
16-12-2023 14:00,2857,2371,North,88,1856,404,Clothing,486
16-12-2023 15:00,1264,994,West,92,1540,449,Electronics,270
16-12-2023 16:00,4946,1562,East,59,1937,438,Clothing,3384
16-12-2023 17:00,3659,2709,South,57,739,578,Groceries,950
16-12-2023 18:00,4413,2525,West,91,1809,564,Groceries,1888
16-12-2023 19:00,3879,2668,West,92,845,229,Electronics,1211
16-12-2023 20:00,4797,2946,South,69,1898,286,Groceries,1851
16-12-2023 21:00,4349,2485,West,66,515,520,Clothing,1864
16-12-2023 22:00,3721,1227,West,60,1086,595,Furniture,2494
16-12-2023 23:00,2462,1060,East,65,1449,640,Furniture,1402
17-12-2023 00:00,1156,1652,South,86,759,769,Clothing,-496
17-12-2023 01:00,2445,1039,East,91,860,985,Clothing,1406
17-12-2023 02:00,3298,2903,South,81,1922,334,Groceries,395
17-12-2023 03:00,3925,1159,North,75,959,377,Groceries,2766
17-12-2023 04:00,2632,2979,West,86,1430,201,Electronics,-347
17-12-2023 05:00,3577,2363,West,58,1608,558,Furniture,1214
17-12-2023 06:00,3374,1950,East,84,1586,836,Electronics,1424
17-12-2023 07:00,4008,1316,West,52,599,886,Clothing,2692
17-12-2023 08:00,1894,2444,West,80,1254,934,Clothing,-550
17-12-2023 09:00,3144,1715,East,91,794,331,Electronics,1429
17-12-2023 10:00,1512,511,East,56,1685,953,Electronics,1001
17-12-2023 11:00,1215,2786,South,51,1428,373,Furniture,-1571
17-12-2023 12:00,4203,2395,North,74,1701,464,Clothing,1808
17-12-2023 13:00,4331,2930,East,89,1967,577,Electronics,1401
17-12-2023 14:00,3172,547,South,61,827,567,Furniture,2625
17-12-2023 15:00,4153,2864,East,79,1851,724,Groceries,1289
17-12-2023 16:00,4354,2756,South,79,1263,750,Groceries,1598
17-12-2023 17:00,2706,2070,North,78,1565,827,Furniture,636
17-12-2023 18:00,3106,1076,South,90,741,925,Electronics,2030
17-12-2023 19:00,2567,2862,South,60,1865,373,Furniture,-295
17-12-2023 20:00,3208,1253,West,72,1614,427,Furniture,1955
17-12-2023 21:00,3331,1559,East,66,1551,960,Electronics,1772
17-12-2023 22:00,3153,1053,South,62,958,283,Groceries,2100
17-12-2023 23:00,2128,902,East,82,1166,923,Furniture,1226
18-12-2023 00:00,4510,1630,South,50,1908,293,Groceries,2880
18-12-2023 01:00,1227,2586,West,89,719,890,Furniture,-1359
18-12-2023 02:00,4771,2727,West,62,1358,371,Clothing,2044
18-12-2023 03:00,4653,2559,North,87,763,399,Electronics,2094
18-12-2023 04:00,3365,1047,South,52,620,683,Groceries,2318
18-12-2023 05:00,2487,1649,West,65,1569,295,Electronics,838
18-12-2023 06:00,1801,562,East,91,1803,881,Groceries,1239
18-12-2023 07:00,2622,1343,South,56,1638,430,Groceries,1279
18-12-2023 08:00,2905,1508,South,52,1691,851,Electronics,1397
18-12-2023 09:00,3921,2342,North,63,934,585,Furniture,1579
18-12-2023 10:00,1471,2531,East,65,1769,719,Furniture,-1060
18-12-2023 11:00,2079,1822,North,53,983,598,Clothing,257
18-12-2023 12:00,3672,2581,South,80,1898,499,Groceries,1091
18-12-2023 13:00,3060,1251,North,62,779,496,Electronics,1809
18-12-2023 14:00,4511,548,South,76,1545,903,Groceries,3963
18-12-2023 15:00,2041,1157,South,50,1213,911,Furniture,884
18-12-2023 16:00,3741,2160,North,74,567,199,Electronics,1581
18-12-2023 17:00,4020,1200,North,86,1242,180,Electronics,2820
18-12-2023 18:00,3160,1580,South,99,1581,881,Groceries,1580
18-12-2023 19:00,1228,2656,North,93,1787,960,Clothing,-1428
18-12-2023 20:00,1170,2040,North,60,1946,116,Furniture,-870
18-12-2023 21:00,1294,2571,South,58,1521,804,Furniture,-1277
18-12-2023 22:00,1188,2768,East,56,790,311,Groceries,-1580
18-12-2023 23:00,1425,2483,North,63,668,964,Groceries,-1058
19-12-2023 00:00,1976,814,North,79,1985,225,Clothing,1162
19-12-2023 01:00,2102,2841,West,73,1055,921,Furniture,-739
19-12-2023 02:00,3705,2200,East,52,852,737,Clothing,1505
19-12-2023 03:00,1918,1517,North,97,1763,229,Electronics,401
19-12-2023 04:00,4253,1137,South,88,782,756,Electronics,3116
19-12-2023 05:00,1498,2814,West,76,1972,867,Clothing,-1316
19-12-2023 06:00,2821,2635,West,50,1589,634,Clothing,186
19-12-2023 07:00,3809,2149,West,87,1850,313,Groceries,1660
19-12-2023 08:00,1865,2978,North,75,955,228,Furniture,-1113
19-12-2023 09:00,1825,2275,South,55,1458,623,Furniture,-450
19-12-2023 10:00,4779,2466,West,91,1504,752,Furniture,2313
19-12-2023 11:00,2858,2463,East,61,976,561,Clothing,395
19-12-2023 12:00,3118,2267,West,87,784,879,Groceries,851
19-12-2023 13:00,3295,741,West,95,530,156,Groceries,2554
19-12-2023 14:00,1145,1201,East,84,947,697,Groceries,-56
19-12-2023 15:00,2641,1240,West,59,713,373,Clothing,1401
19-12-2023 16:00,4846,2613,West,58,1548,714,Clothing,2233
19-12-2023 17:00,2319,2925,East,72,1896,438,Groceries,-606
19-12-2023 18:00,3629,2935,North,79,896,961,Clothing,694
19-12-2023 19:00,1469,2314,East,71,836,242,Electronics,-845
19-12-2023 20:00,4577,1280,North,96,1435,522,Furniture,3297
19-12-2023 21:00,1192,2756,North,58,1467,433,Furniture,-1564
19-12-2023 22:00,2091,515,North,68,1354,940,Furniture,1576
19-12-2023 23:00,3541,1485,East,57,1402,787,Electronics,2056
20-12-2023 00:00,4888,866,East,53,1171,232,Groceries,4022
20-12-2023 01:00,1051,1752,North,54,1803,955,Furniture,-701
20-12-2023 02:00,3929,2987,East,68,1268,363,Clothing,942
20-12-2023 03:00,3410,1189,North,95,1122,246,Electronics,2221
20-12-2023 04:00,2820,1559,East,67,1058,535,Groceries,1261
20-12-2023 05:00,3964,1346,South,78,1047,111,Electronics,2618
